ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region2,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,LVA,Latvia,Riga,27.36770696,2015,"1 Urban-Background, 1 Urban-Traffic",Measured,15.91707894,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.9568805,24.1152655,620847,High income,Eur_HI,2018,2 UN 2015,0.947945206,0.832876712,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Riga,25.78809641,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,15.38289085,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.9568805,24.1152655,620847,High income,Eur_HI,2018,2 UN 2015,0.93442623,0.926229508,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rucava,14.25272108,2013,1 Rural-Background,Measured,9.22779552,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.162351,21.173331,1819,High income,Eur_HI,2018,1 manual,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LVA,Latvia,Rucava,18.1097643,2014,1 Rural-Background,Measured,12.25215827,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.162351,21.173331,1819,High income,Eur_HI,2018,1 manual,0.81369863,0.761643836,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LVA,Latvia,Rucava,15.53367346,2015,1 Rural-Background,Measured,11.9150999,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.162351,21.173331,1819,High income,Eur_HI,2018,1 manual,0.805479452,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,LVA,Latvia,Rucava,13.16709677,2016,1 Rural-Background,Measured,9.09484535,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.162351,21.173331,1819,High income,Eur_HI,2018,1 manual,0.846994536,0.797814208,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LVA,Latvia,Ventspils,15.56574923,2013,1 Urban-Background,Measured,11.95136054,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],57.403997,21.590317,38750,High income,Eur_HI,2018,1 old database,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LVA,Latvia,Ventspils,19.45033783,2014,1 Urban-Background,Measured,13.60549132,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],57.403997,21.590317,38750,High income,Eur_HI,2018,1 old database,0.810958904,0.947945206,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LVA,Latvia,Ventspils,16.57204968,2015,1 Urban-Background,Measured,12.31201413,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],57.403997,21.590317,38750,High income,Eur_HI,2018,1 old database,0.882191781,0.775342466,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LVA,Latvia,Ventspils,14.99709677,2016,1 Urban-Background,Measured,10.65630498,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],57.403997,21.590317,38750,High income,Eur_HI,2018,1 old database,0.846994536,0.931693989,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,MAR,Morocco,Benslimane,63,2016,1 N.A.,Measured,38.98015788,Converted,Government of Morocco,33.61897,-7.130554,157101,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,35-<50,red,50-<70,orange
NA,MAR,Morocco,Casablanca,43,2016,1 N.A.,Measured,26.60550459,Converted,Government of Morocco,33.57311,-7.589843,3514958,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,25-<35,darkorange,30-<50,darkred
NA,MAR,Morocco,Fes,37,2016,1 N.A.,Measured,22.8931086,Converted,Government of Morocco,34.018125,-5.007845,1172112,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MAR,Morocco,Khouribga,35,2016,1 N.A.,Measured,21.65564327,Converted,Government of Morocco,32.886023,-6.920865,196196,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MAR,Morocco,Marrakech,46,2016,1 N.A.,Measured,28.46170258,Converted,Government of Morocco,31.629472,-7.981084,1133609,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,25-<35,darkorange,30-<50,darkred
NA,MAR,Morocco,Settat,40,2016,1 N.A.,Measured,24.74930659,Converted,Government of Morocco,32.992424,-7.622267,142250,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MCO,Monaco,Monaco,16.775,2016,2 Urban,Measured,11.17429158,Converted,"Gouvernement Principier, Direction de l'Environment",43.72982659,7.421917766,38066,High income,Eur_HI,2018,2 UN 2015,0.9545,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,MEX,Mexico,Acolman,37.01286915,2010,1 N.A.,Converted,19.25989862,Measured,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,NA,0.833219178,NA,NA,Americas (LMIC),Amr (LMIC),NA,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Acolman,39.44927717,2012,1 N.A.,Measured,20.52770013,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.913479053,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Acolman,39.41590516,2013,1 N.A.,Measured,20.51033478,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.924429224,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Acolman,32.59233311,2014,1 N.A.,Measured,16.95964258,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.863584475,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Acolman,34.96555609,2015,1 N.A.,Measured,18.19456532,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.709246575,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Acolman,39.59988729,2016,1 N.A.,Measured,20.60607113,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.80971937,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,35.4630881,2010,1 N.A.,Measured,18.45345949,Converted,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.895319635,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,42.75278534,2011,1 N.A.,Measured,22.24670311,Converted,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.922146119,0.446004566,NA,NA,Americas (LMIC),Amr (LMIC),>75%,50% -< 75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,42.29062038,2012,1 N.A.,Measured,20.92011324,Measured,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.924863388,0.924863388,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,42.85982713,2013,1 N.A.,Measured,22.6216961,Measured,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.91130137,0.91130137,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,39.14148649,2014,1 N.A.,Measured,20.54648649,Measured,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.844748858,0.844748858,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Alvaro Obregon,38.55073721,2015,1 N.A.,Measured,21.34316276,Measured,Aire CDMX,19.325146,-99.204136,4654,Upper middle income,Amr_LM,2018,1 manual,0.789726027,0.789726027,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Atizapan De Zaragoza,45.97578463,2013,1 N.A.,Measured,23.92381275,Converted,Aire CDMX,19.576963,-99.254133,373,Upper middle income,Amr_LM,2018,1 manual,0.843835616,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Atizapan De Zaragoza,43.37817224,2014,1 N.A.,Measured,22.57212744,Converted,Aire CDMX,19.576963,-99.254133,373,Upper middle income,Amr_LM,2018,1 manual,0.823173516,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Atizapan De Zaragoza,36.92977335,2015,1 N.A.,Measured,19.21665915,Converted,Aire CDMX,19.576963,-99.254133,373,Upper middle income,Amr_LM,2018,1 manual,0.664840183,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Atizapan De Zaragoza,40.89398213,2016,1 N.A.,Measured,21.2794622,Converted,Aire CDMX,19.576963,-99.254133,373,Upper middle income,Amr_LM,2018,1 manual,0.970568104,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Chalco,53.63288505,2013,1 N.A.,Measured,27.90823712,Converted,Aire CDMX,19.266948,-98.886088,168720,Upper middle income,Amr_LM,2018,1 manual,0.713013699,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Chalco,51.03294626,2014,1 N.A.,Measured,26.55534126,Converted,Aire CDMX,19.266948,-98.886088,168720,Upper middle income,Amr_LM,2018,1 manual,0.84543379,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Chalco,48.47480735,2015,1 N.A.,Measured,25.22419625,Converted,Aire CDMX,19.266948,-98.886088,168720,Upper middle income,Amr_LM,2018,1 manual,0.962899543,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Chalco,49.65434913,2016,1 N.A.,Measured,25.83797885,Converted,Aire CDMX,19.266948,-98.886088,168720,Upper middle income,Amr_LM,2018,1 manual,0.950832763,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Coacalco De Berriozabal,67.91719243,2010,1 N.A.,Measured,35.34117378,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.578995434,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,35-<50,red,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,67.51906885,2011,1 N.A.,Measured,35.13400746,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.921917808,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,35-<50,red,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,58.36612022,2012,1 N.A.,Measured,30.37120828,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.916666667,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,63.1274103,2013,1 N.A.,Measured,32.84877802,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.935388128,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,55.86553008,2014,1 N.A.,Measured,29.07000917,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.950799087,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,58.61217547,2015,1 N.A.,Measured,30.49924481,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.637557078,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Coacalco De Berriozabal,54.61520848,2016,1 N.A.,Measured,28.41939581,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.94661191,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,71.17809099,2010,2 N.A.,Measured,22.02104194,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.870776256,0.786643836,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,70-<100,red
NA,MEX,Mexico,Ecatepec De Morelos,75.15049457,2011,2 N.A.,Measured,24.77050968,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.877968037,0.643436073,NA,NA,Americas (LMIC),Amr (LMIC),>75%,50% -< 75%,15-<25,orange,70-<100,red
NA,MEX,Mexico,Ecatepec De Morelos,61.44889954,2012,2 N.A.,Measured,26.6316077,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.821265938,0.821265938,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,61.45266387,2013,2 N.A.,Measured,29.26174457,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.899257991,0.899257991,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,55.86620847,2014,2 N.A.,Measured,28.12571006,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.702625571,0.702625571,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,50% -< 75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,56.23221546,2015,2 N.A.,Measured,27.00375563,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.803938356,0.803938356,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,56.68805612,2016,2 N.A.,Measured,25.98255431,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.931781885,0.931781885,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Iztapalapa,44.82624071,2010,1 N.A.,Converted,23.32563974,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,NA,0.910045662,NA,NA,Americas (LMIC),Amr (LMIC),NA,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,48.06080773,2011,1 N.A.,Converted,25.00876872,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.483789954,0.937328767,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,>75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,49.19671727,2012,1 N.A.,Measured,24.92637096,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.922472678,0.890596539,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,48.54258675,2013,1 N.A.,Measured,25.78633827,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.94086758,0.94086758,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,47.0555349,2014,1 N.A.,Measured,24.8133135,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.920890411,0.920890411,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,46.96371464,2015,1 N.A.,Measured,26.09249692,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.928082192,0.928082192,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Iztapalapa,49.61880165,2016,1 N.A.,Measured,26.07293388,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.552133242,0.552133242,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,50% -< 75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,La Magdalena Contreras,41.33585186,2013,1 N.A.,Converted,21.50939212,Measured,Aire CDMX,19.250385,-99.256462,228851,Upper middle income,Amr_LM,2018,1 manual,NA,0.875114155,NA,NA,Americas (LMIC),Amr (LMIC),NA,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Mexicali,104.8166667,2012,3 Urban,Measured,54.54206658,Converted,"EPA, artovar@baja.gob.mx",32.62487133,-115.4790293,1034138,Upper middle income,Amr_LM,2018,3 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,>50,darkred,>100,darkred
NA,MEX,Mexico,Mexicali,74.47,2013,1 Urban,Measured,38.75097184,Converted,"EPA, artovar@baja.gob.mx",32.631316,-115.44463,1034138,Upper middle income,Amr_LM,2018,1 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,35-<50,red,70-<100,red
NA,MEX,Mexico,Mexicali,76.31333333,2015,3 Urban,Measured,39.7101629,Converted,"EPA, artovar@baja.gob.mx",32.62487133,-115.4790293,1034138,Upper middle income,Amr_LM,2018,3 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,35-<50,red,70-<100,red
NA,MEX,Mexico,Mexicali,84.58333333,2016,3 Urban,Measured,44.01351374,Converted,"EPA, artovar@baja.gob.mx",32.62487133,-115.4790293,1034138,Upper middle income,Amr_LM,2018,3 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,35-<50,red,70-<100,red
NA,MEX,Mexico,Mexico City,48.24531807,2010,3 N.A.,Measured,23.60111399,Measured,Aire CDMX,19.425809,-99.13567633,20998543,Upper middle income,Amr_LM,2018,3 UN 2015,0.903995434,0.773173516,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Mexico City,57.24698199,2011,3 N.A.,Measured,26.67806651,Measured,Aire CDMX,19.425809,-99.13567633,20998543,Upper middle income,Amr_LM,2018,3 UN 2015,0.783219178,0.939155251,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Mexico City,45.87352736,2012,6 N.A.,Measured,23.43599459,Measured,Aire CDMX,19.391807,-99.15428833,20998543,Upper middle income,Amr_LM,2018,6 UN 2015,0.842645719,0.823246812,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Mexico City,44.36749018,2013,7 N.A.,Measured,26.16940722,Measured,Aire CDMX,19.38802214,-99.17391929,20998543,Upper middle income,Amr_LM,2018,7 UN 2015,0.875780061,0.896204338,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Mexico City,41.70640105,2014,7 N.A.,Measured,22.93477347,Measured,Aire CDMX,19.38802214,-99.17391929,20998543,Upper middle income,Amr_LM,2018,7 UN 2015,0.812290715,0.864383562,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Mexico City,39.35039804,2015,10 N.A.,Measured,23.06341702,Measured,Aire CDMX,19.3718505,-99.1803796,20998543,Upper middle income,Amr_LM,2018,10 UN 2015,0.858033676,0.863570205,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Mexico City,38.72283956,2016,11 N.A.,Measured,21.73171017,Measured,Aire CDMX,19.35340309,-99.16930536,20998543,Upper middle income,Amr_LM,2018,11 UN 2015,0.928302533,0.91426471,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Milpa Alta,32.00051813,2016,1 N.A.,Measured,18.9492228,Measured,Aire CDMX,19.1769,-98.990189,130582,Upper middle income,Amr_LM,2018,1 manual,0.880675337,0.880675337,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,40.38392205,2010,1 N.A.,Measured,21.01404896,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.937214612,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,47.77256142,2011,1 N.A.,Measured,24.85877779,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.938584475,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,43.03573171,2012,1 N.A.,Measured,22.39393618,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.933515483,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,42.5644644,2013,1 N.A.,Measured,22.14870903,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.889840183,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,39.12250508,2014,1 N.A.,Measured,20.35766205,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.955136986,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,39.29127387,2015,1 N.A.,Measured,20.44548204,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.944520548,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
